,0-3m,3-6m,6-9m,9-12m
0-3m,0.9730938423810687,0.967277376842579,0.957993177209927,0.962800704706408
3-6m,0.9788471946981862,0.9757566676390904,0.9673520940899799,0.9734236738679296
6-9m,0.9756225464093029,0.9748327256100238,0.970628526146672,0.9684983383691066
9-12m,0.9832767814165376,0.9796281874833088,0.9739528808352553,0.9810735195770697
