,0-3m,3-6m,6-9m,9-12m
0-3m,0.9507262154673151,0.9531713342830367,0.9459713441556733,0.9447615802847693
3-6m,0.9598390622615499,0.9634879084910183,0.9538428264120395,0.9569214826171515
6-9m,0.9550963447044227,0.9623185413313773,0.9570393855102909,0.9506991468279318
9-12m,0.9689892954865263,0.9693770674153281,0.9622359212586614,0.9689388583677583
