,0-3m,3-6m,6-9m,9-12m
0-3m,0.9227161045342863,0.9167105956773853,0.9109350237717908,0.9066572736879183
3-6m,0.9165557035064359,0.9112903225806451,0.8994082840236687,0.8980802792321116
6-9m,0.912794538647875,0.9124675324675324,0.9064748201438849,0.8970792767732962
9-12m,0.9119068541300527,0.9069347770043825,0.8980222496909765,0.8972222222222223
