,0-3m,3-6m,6-9m,9-12m
0-3m,0.7428571428571429,0.7368421052631579,0.847457627118644,0.8656716417910447
3-6m,,0.7333333333333333,0.8450704225352113,0.821917808219178
6-9m,,,0.8656716417910447,0.8857142857142857
9-12m,,,,0.8169014084507042
