,0-3m,3-6m,6-9m,9-12m
0-3m,0.6676970834079899,0.6544757807498476,0.7100636669413599,0.8192758901958495
3-6m,,0.4959219140948528,0.6697171725660945,0.7129501230516744
6-9m,,,0.8550465832419007,0.8786262472909716
9-12m,,,,0.5580597069137929
