,0-3m,3-6m,6-9m,9-12m
0-3m,0.6864787581699348,0.7679195804195804,0.7272231314784505,0.6937777777777777
3-6m,,0.7493617021276595,0.6756097560975609,0.6670597484276729
6-9m,,,0.7085139929050059,0.6651851851851851
9-12m,,,,0.7052730696798493
