,0-3m,3-6m,6-9m,9-12m
0-3m,0.8985507246376812,0.7916666666666666,0.967741935483871,0.7419354838709677
3-6m,,0.7972972972972973,0.9393939393939394,0.75
6-9m,,,0.9538461538461539,0.75
9-12m,,,,0.7571428571428571
