,0-3m,3-6m,6-9m,9-12m
0-3m,0.6660539215686274,0.7871503496503497,0.718494271685761,0.7
3-6m,,0.7523404255319149,0.644390243902439,0.6552672955974843
6-9m,,,0.6757981868348443,0.6677777777777778
9-12m,,,,0.6930320150659134
