,0-3m,3-6m,6-9m,9-12m
0-3m,0.5609756097560976,0.4878048780487805,0.4578313253012048,0.5061728395061729
3-6m,,0.5232558139534884,0.4675324675324675,0.47
6-9m,,,0.425531914893617,0.5157894736842106
9-12m,,,,0.5212765957446809
