,0-3m,3-6m,6-9m,9-12m
0-3m,0.9343470933395278,0.8932215174069988,0.949159388985133,0.7672549596259042
3-6m,,0.9105537276224727,0.9557461780502683,0.7969443090137689
6-9m,,,0.9717874157138017,0.7799456972592853
9-12m,,,,0.7859914659805878
