,0-3m,3-6m,6-9m,9-12m
0-3m,0.6685623293903549,0.5727493917274938,0.5735785953177257,0.5342424242424242
3-6m,,0.6805694305694305,0.5117294053464266,0.6195906432748538
6-9m,,,0.7284460505937016,0.6598880047155908
9-12m,,,,0.6609943276609943
