,0-3m,3-6m,6-9m,9-12m
0-3m,0.912889017310494,0.8617375215744794,0.9381632903655416,0.8284749270641261
3-6m,,0.90779244536517,0.8997921299411765,0.8452636519650143
6-9m,,,0.9632338437487605,0.8786770683459983
9-12m,,,,0.8759583421136825
