,0-3m,3-6m,6-9m,9-12m
0-3m,0.698993658671078,0.6765839758632249,0.6599264705882353,0.5564168819982773
3-6m,,0.7066722972972972,0.6947368421052632,0.601010101010101
6-9m,,,0.703030303030303,0.6610644257703081
9-12m,,,,0.6540500424088211
