,0-3m,3-6m,6-9m,9-12m
0-3m,0.8135909789135595,0.83739061407322,0.8306699101796406,0.6684400552192843
3-6m,,0.8573297342192692,0.7796273546273547,0.5996016394952565
6-9m,,,0.8426315269963479,0.8272547940177998
9-12m,,,,0.8579384511978492
