,0-3m,3-6m,6-9m,9-12m
0-3m,0.47368421052631576,0.6486486486486487,0.46153846153846156,0.37333333333333335
3-6m,,0.5245901639344263,0.45714285714285713,0.42857142857142855
6-9m,,,0.6,0.3855421686746988
9-12m,,,,0.64
