,0-3m,3-6m,6-9m,9-12m
0-3m,0.3157894736842105,0.6,0.3,0.22950819672131148
3-6m,,0.36363636363636365,0.2962962962962963,0.2727272727272727
6-9m,,,0.4411764705882353,0.24242424242424243
9-12m,,,,0.5333333333333333
