,0-3m,3-6m,6-9m,9-12m
0-3m,0.5177478580171359,0.8915032679738563,0.8602836879432625,0.5714285714285714
3-6m,,0.7267801857585139,0.8894230769230769,0.5816666666666666
6-9m,,,0.8823863636363636,0.8044662309368191
9-12m,,,,0.7703125000000001
