,0-3m,3-6m,6-9m,9-12m
0-3m,0.8992628992628993,0.880466472303207,0.9495548961424333,0.8775510204081632
3-6m,,0.9014084507042254,0.9425287356321839,0.88
6-9m,,,0.9391304347826087,0.8811188811188811
9-12m,,,,0.8791946308724832
