,0-3m,3-6m,6-9m,9-12m
0-3m,0.7142857142857142,0.7672672672672672,0.920424403183024,0.7119565217391304
3-6m,,0.807057057057057,0.9283819628647216,0.7500000000000001
6-9m,,,0.8992042440318302,0.6779891304347826
9-12m,,,,0.6440217391304348
