,0-3m,3-6m,6-9m,9-12m
0-3m,0.5238095238095238,0.5789473684210527,0.6666666666666666,0.6
3-6m,,0.3863636363636363,0.3714285714285714,0.4242424242424242
6-9m,,,0.5652173913043478,0.5652173913043478
9-12m,,,,0.4736842105263157
