,0-3m,3-6m,6-9m,9-12m
0-3m,0.9307692307692308,0.925764192139738,0.918918918918919,0.90625
3-6m,,0.927038626609442,0.9210526315789473,0.914572864321608
6-9m,,,0.9416666666666667,0.9444444444444444
9-12m,,,,0.9130434782608695
