,0-3m,3-6m,6-9m,9-12m
0-3m,0.5944700460829493,0.664327485380117,0.2416666666666667,0.5883152173913044
3-6m,,0.7209039548022599,0.5241935483870968,0.5989583333333333
6-9m,,,0.6021505376344086,0.546875
9-12m,,,,0.6236897274633124
