,0-3m,3-6m,6-9m,9-12m
0-3m,0.7564712040031303,0.8052962748515406,0.7574815060006884,0.7190256113304471
3-6m,,0.7870724274933286,0.6739768113015796,0.6881859036749963
6-9m,,,0.6777941670428962,0.7175907697417451
9-12m,,,,0.6703911926734942
