,0-3m,3-6m,6-9m,9-12m
0-3m,0.859375,0.8342857142857143,0.903954802259887,0.7818181818181819
3-6m,,0.8229166666666666,0.8967391304347826,0.7857142857142857
6-9m,,,0.903954802259887,0.7875
9-12m,,,,0.7844311377245509
