,0-3m,3-6m,6-9m,9-12m
0-3m,0.8870967741935484,0.9299363057324841,1.0,1.0
3-6m,,0.9875,1.0,1.0
6-9m,,,0.9696969696969697,1.0
9-12m,,,,1.0
