,0-3m,3-6m,6-9m,9-12m
0-3m,0.9553594448659678,0.9630866601752678,0.9692324185248713,0.965109457498379
3-6m,0.9356542493241302,0.9085296981499512,0.8949757004002287,0.9197208756599871
6-9m,0.9483834373227453,0.9263680623174294,0.9424671240708976,0.9484052243183994
9-12m,0.9748362811323674,0.9819279454722493,0.9623356203544883,0.9871553401055979
