,0-3m,3-6m,6-9m,9-12m
0-3m,0.9512195121951219,0.9846153846153847,1.0,0.9570815450643777
3-6m,0.9068736141906873,0.8861538461538462,0.8427672955974843,0.8626609442060086
6-9m,0.8869179600886918,0.8676923076923077,0.9308176100628931,0.8669527896995708
9-12m,0.9689578713968958,0.9784615384615385,0.9433962264150944,0.9785407725321889
