,0-3m,3-6m,6-9m,9-12m
0-3m,0.6190476190476191,0.7222222222222222,0.8,0.6470588235294118
3-6m,,0.7777777777777778,0.8,0.6470588235294118
6-9m,,,0.8,0.6470588235294118
9-12m,,,,0.7058823529411765
