,0-3m,3-6m,6-9m,9-12m
0-3m,0.5909090909090909,0.5833333333333334,0.7352941176470589,0.7631578947368421
3-6m,,0.5789473684210527,0.7317073170731707,0.6976744186046512
6-9m,,,0.7631578947368421,0.7948717948717948
9-12m,,,,0.6904761904761905
