,0-3m,3-6m,6-9m,9-12m
0-3m,0.9504950495049505,1.0,0.9263157894736842,0.9682539682539683
3-6m,,1.0,0.9072164948453608,0.984375
6-9m,,,0.9484536082474226,0.9724770642201835
9-12m,,,,0.975609756097561
