,0-3m,3-6m,6-9m,9-12m
0-3m,0.2791666666666667,,0.45779220779220786,0.6147540983606558
3-6m,,,0.3181818181818182,0.21428571428571427
6-9m,,,0.5652173913043479,0.4716981132075472
9-12m,,,,0.2944444444444444
