,0-3m,3-6m,6-9m,9-12m
0-3m,0.9056603773584906,1.0,0.8627450980392157,0.9384615384615385
3-6m,,1.0,0.8301886792452831,0.9692307692307692
6-9m,,,0.9019607843137255,0.9464285714285714
9-12m,,,,0.9523809523809523
