,0-3m,3-6m,6-9m,9-12m
0-3m,0.7857142857142857,0.8211111111111112,0.8286821705426357,0.8382352941176471
3-6m,,0.8033333333333335,0.8248062015503876,0.8356777493606138
6-9m,,,0.8395348837209303,0.842071611253197
9-12m,,,,0.8657289002557544
