,0-3m,3-6m,6-9m,9-12m
0-3m,0.8900255754475703,0.8797653958944281,0.9495548961424333,0.8775510204081632
3-6m,,0.9008498583569405,0.9455587392550143,0.88
6-9m,,,0.9482758620689655,0.8771929824561403
9-12m,,,,0.8791946308724832
