,0-3m,3-6m,6-9m,9-12m
0-3m,0.9101903292179097,0.8950970384640823,0.9448037580733817,0.8074501927800761
3-6m,,0.9152477170334535,0.9422104814383927,0.8463120970630242
6-9m,,,0.9474865486170476,0.8623510738444752
9-12m,,,,0.864373455220941
