,0-3m,3-6m,6-9m,9-12m
0-3m,0.6849324510614834,0.676751592356688,0.6724264705882353,0.5501722652885443
3-6m,,0.725760135135135,0.6992025518341308,0.609006734006734
6-9m,,,0.7447811447811448,0.6608309990662932
9-12m,,,,0.6502332485156912
