,0-3m,3-6m,6-9m,9-12m
0-3m,0.9114525829784109,0.8991128047862833,0.9483184098137851,0.8103608962109514
3-6m,,0.9124337403462814,0.9416984602420463,0.8402362027438075
6-9m,,,0.9485828395940903,0.864943497507392
9-12m,,,,0.865179055164253
