,0-3m,3-6m,6-9m,9-12m
0-3m,0.9196141479099679,0.9116809116809117,0.905982905982906,0.8884462151394422
3-6m,0.8891304347826087,0.8470588235294118,0.8297213622291022,0.8288659793814434
6-9m,0.8938547486033519,0.8663594470046083,0.8862275449101796,0.8523206751054853
9-12m,0.9531079607415486,0.962178517397882,0.9316770186335404,0.9559748427672956
