,0-3m,3-6m,6-9m,9-12m
0-3m,0.9134257985654622,0.9027169404125156,0.9411992939153131,0.7957757972177847
3-6m,,0.9138749154129362,0.9380098021927171,0.8334109619135835
6-9m,,,0.9406743616606041,0.846303216571686
9-12m,,,,0.85964045249182
